ds,y
1713606348.4440672,1514
1713606348.4479783,66
1713606348.450774,2962
1713606348.452021,66
1713606348.4566264,66
1713606348.4566305,2962
1713606348.4648597,2962
1713606348.466842,66
1713606348.4735227,66
1713606348.4735296,1514
1713606348.4735322,2962
1713606348.4789557,2962
1713606348.4853806,66
1713606348.4904132,66
1713606348.4904177,2962
1713606348.493031,2962
1713606348.4978328,66
1713606348.5071177,2962
1713606348.5083303,66
1713606348.5129364,66
1713606348.5157409,66
1713606348.5157459,2962
1713606348.5212,2962
1713606348.5217206,66
1713606348.5326385,66
1713606348.532644,2962
1713606348.5352886,2962
1713606348.5383976,66
1713606348.5493796,1514
1713606348.5495222,66
1713606348.5495274,2962
1713606348.5564172,2962
1713606348.5576236,66
1713606348.566418,66
1713606348.5664232,2962
1713606348.5705042,2962
1713606348.5721772,66
1713606348.5833192,66
1713606348.583326,2962
1713606348.5845907,2962
1713606348.5890803,66
1713606348.598682,2962
1713606348.5999355,66
1713606348.6001973,1514
1713606348.600199,2962
1713606348.6044981,66
1713606348.6127698,2962
1713606348.6140335,66
1713606348.6185844,66
1713606348.618591,2962
1713606348.626851,2962
1713606348.6285422,66
1713606348.6347187,66
1713606348.6409373,2962
1713606348.6414177,66
1713606348.6424139,2962
1713606348.6467552,66
1713606348.6550207,1514
1713606348.6563764,66
1713606348.6600142,66
1713606348.66002,2962
1713606348.6620631,2962
1713606348.6657734,66
1713606348.6761553,2962
1713606348.6761909,2962
1713606348.681943,66
1713606348.6819665,66
1713606348.69025,2962
1713606348.6914248,66
1713606348.6960652,66
1713606348.6960726,2962
1713606348.7043233,2962
1713606348.7054074,66
1713606348.7111228,66
1713606348.7111294,2962
1713606348.7184074,2962
1713606348.7191167,66
1713606348.7280173,66
1713606348.728024,1514
1713606348.7280264,2962
1713606348.7324986,2962
1713606348.7398741,66
1713606348.7449188,66
1713606348.744926,2962
1713606348.7465796,2962
1713606348.7523286,66
1713606348.7609148,1514
1713606348.7677114,2962
1713606348.768976,66
1713606348.769092,2962
1713606348.7735255,66
1713606348.7817945,2962
1713606348.7832415,66
1713606348.787611,66
1713606348.7876177,2962
1713606348.7958841,2962
1713606348.79638,66
1713606348.803628,66
1713606348.8036346,2962
1713606348.8099678,2266
1713606348.811583,66
1713606348.8205838,66
1713606348.8205917,2962
1713606348.8374236,66
1713606348.8374305,2962
1713606348.8536973,66
1713606348.8537037,1514
1713606348.8537056,2962
1713606348.8712606,66
1713606348.8712685,2962
1713606348.8881173,66
1713606348.8965237,66
1713606348.8965309,2962
1713606348.913418,66
1713606348.9134247,2962
1713606348.9304497,66
1713606348.9304597,2962
1713606348.9474573,66
1713606348.9474654,2962
1713606348.9641385,66
1713606348.9641469,2962
1713606348.9809816,66
1713606348.9809883,1514
1713606348.980991,2962
1713606348.9981182,66
1713606348.998128,2962
1713606349.02318,66
1713606349.0231893,2962
1713606349.0401945,66
1713606349.0402038,2266
1713606349.0570636,66
1713606349.0739224,66
1713606349.0934381,66
1713606349.0934503,66
1713606349.1055877,74
1713606349.1056037,74
1713606349.114251,66
1713606349.1148005,2962
1713606349.114805,66
1713606349.1248481,2962
1713606349.1248574,66
1713606349.1408298,66
1713606349.1460974,2962
1713606349.146107,66
1713606349.1508753,66
1713606349.151912,66
1713606349.1673412,2962
1713606349.1673489,66
1713606349.1888487,2962
1713606349.1888628,66
1713606349.2103872,2962
1713606349.2103944,66
1713606349.2316296,2962
1713606349.231644,66
1713606349.2528796,2962
1713606349.2528923,66
1713606349.2745924,2962
1713606349.2746022,66
1713606349.296311,2962
1713606349.2963188,66
1713606349.318027,2962
1713606349.3180342,66
1713606349.3397443,1514
1713606349.3397505,66
1713606349.3503714,2962
1713606349.3503785,66
1713606349.3720894,2962
1713606349.372097,66
1713606349.3945246,2962
1713606349.3945317,66
1713606349.416001,2962
1713606349.4160082,66
1713606349.4377024,2962
1713606349.4377084,66
1713606349.459421,2962
1713606349.4594278,66
1713606349.4811397,2962
1713606349.481148,66
1713606349.5028543,1514
1713606349.505436,66
1713606349.5095656,74
1713606349.5095787,74
1713606349.5134804,2962
1713606349.5143085,66
1713606349.5195184,66
1713606349.5336182,2962
1713606349.5336285,66
1713606349.5394309,2962
1713606349.5394464,66
1713606349.5517533,2962
1713606349.5517666,66
1713606349.564058,2962
1713606349.5640683,66
1713606349.5763698,2962
1713606349.577091,66
1713606349.58868,2962
1713606349.5886862,66
1713606349.6009896,2962
1713606349.603028,66
1713606349.6133049,2962
1713606349.613312,66
1713606349.6256158,2962
1713606349.6256218,66
1713606349.6379275,2962
1713606349.6387098,66
1713606349.6502385,2962
1713606349.6502452,66
1713606349.662551,2962
1713606349.6634686,66
1713606349.674863,2962
1713606349.6748695,66
1713606349.6829336,74
1713606349.6871772,2962
1713606349.6914735,66
1713606349.6994822,2962
1713606349.699489,66
1713606349.7117994,1514
1713606349.717953,2962
1713606349.7179606,66
1713606349.7302663,2962
1713606349.7305455,66
1713606349.7426407,52
1713606349.7427852,2962
1713606349.7454197,66
1713606349.7551022,2962
1713606349.7551093,66
1713606349.767709,1514
1713606349.7677157,66
1713606349.7719655,74
1713606349.7719798,66
1713606349.7723715,2962
1713606349.773878,2962
1713606349.7781255,2962
1713606349.7861807,2962
1713606349.790314,2962
1713606349.7984939,2962
1713606349.8025043,66
1713606349.8027697,2962
1713606349.810804,2962
1713606349.814958,66
1713606349.8152251,2962
1713606349.8231995,66
1713606349.823381,66
1713606349.8236482,2962
1713606349.8274298,66
1713606349.8280606,66
1713606349.8280778,2962
1713606349.8359623,2962
1713606349.8401382,66
1713606349.8404012,66
1713606349.8482807,66
1713606349.8482907,2962
1713606349.8485413,2962
1713606349.854045,66
1713606349.85431,2962
1713606349.8608594,2962
1713606349.8664997,66
1713606349.8667638,2962
1713606349.8731704,66
1713606349.8734307,2962
1713606349.8789575,66
1713606349.8835883,2962
1713606349.8857486,66
1713606349.8860147,2962
1713606349.8914113,66
1713606349.898329,2962
1713606349.8983357,66
1713606349.900484,2962
1713606349.9106443,1514
1713606349.9106567,66
1713606349.9167984,2962
1713606349.9171152,66
1713606349.917367,1514
1713606349.9173708,2962
1713606349.929108,66
1713606349.9293728,66
1713606349.9296415,2962
1713606349.9296465,66
1713606349.9346223,2962
1713606349.941957,66
1713606349.9422214,2962
1713606349.9422426,66
1713606349.9545445,1514
1713606349.954558,66
1713606349.9606972,2962
1713606349.960717,66
1713606349.9730117,66
1713606349.9730191,2962
1713606349.9732666,2962
1713606349.978774,66
1713606349.979038,2962
1713606349.9855819,2962
1713606349.9912276,66
1713606349.9955797,2962
1713606349.9978945,2962
1713606350.0036905,66
1713606350.0102088,66
1713606350.0104825,66
1713606350.0107431,2962
1713606350.0107646,66
1713606350.0124712,2962
1713606350.023059,66
1713606350.0233223,66
1713606350.0235896,2962
1713606350.0236094,66
1713606350.029734,2962
1713606350.0359077,66
1713606350.0361705,2962
1713606350.0361924,66
1713606350.0484872,2962
1713606350.048513,66
1713606350.0607994,66
1713606350.0608077,1514
1713606350.0608094,2962
1713606350.061063,2962
1713606350.0726576,66
1713606350.0729213,2962
1713606350.0733752,66
1713606350.0736427,2962
1713606350.0851133,66
1713606350.0859559,66
1713606350.086224,2962
1713606350.0866694,66
1713606350.089583,2962
1713606350.0985522,66
1713606350.0988035,1514
1713606350.1049657,2962
1713606350.1049767,66
1713606350.1068532,2962
1713606350.1172802,2962
1713606350.1172945,66
1713606350.1295867,2962
1713606350.1301363,66
1713606350.1409917,2962
1713606350.1418962,1514
1713606350.1467693,2962
1713606350.1480582,2962
1713606350.1589358,66
1713606350.1591995,2962
1713606350.1603644,66
1713606350.160631,66
1713606350.1608992,66
1713606350.1615338,66
1713606350.1615353,2962
1713606350.1713908,66
1713606350.1737516,66
1713606350.174018,2962
1713606350.17438,66
1713606350.175146,1514
1713606350.1782017,2962
1713606350.186333,2266
1713606350.190206,66
1713606350.192783,2962
1713606350.1958165,66
1713606350.1960802,66
1713606350.1963458,2962
1713606350.202662,66
1713606350.2086623,2962
1713606350.2091734,66
1713606350.2184768,2962
1713606350.220977,66
1713606350.2212398,66
1713606350.2215064,2962
1713606350.2242289,66
1713606350.2338223,2962
1713606350.23458,66
1713606350.2353797,2962
1713606350.2461343,66
1713606350.2464013,66
1713606350.2466671,2962
1713606350.247656,66
1713606350.2589843,1514
1713606350.2597926,66
1713606350.2651374,66
1713606350.2651453,2962
1713606350.2654037,2962
1713606350.2709134,66
1713606350.2777178,66
1713606350.277725,2962
1713606350.2782853,2962
1713606350.2834795,66
1713606350.290301,2962
1713606350.291189,66
1713606350.3026106,66
1713606350.302621,2962
1713606350.3028758,2962
1713606350.3083756,1514
1713606350.3144693,2962
1713606350.3151908,66
1713606350.315457,2962
1713606350.3266594,66
1713606350.3269262,66
1713606350.327772,66
1713606350.3277805,2962
1713606350.328305,2962
1713606350.3393812,66
1713606350.3403518,66
1713606350.3406162,2962
1713606350.341186,66
1713606350.3529348,1514
1713606350.3590899,66
1713606350.3590994,2962
1713606350.3593524,2962
1713606350.3648548,66
1713606350.3716779,66
1713606350.371692,2962
1713606350.3719337,2962
1713606350.3774443,66
1713606350.3789392,2962
1713606350.384254,66
1713606350.3845143,2962
1713606350.3899007,66
1713606350.3968277,66
1713606350.3968375,2962
1713606350.3970928,2266
1713606350.4025931,66
1713606350.4065828,66
1713606350.4130166,66
1713606350.4130242,2962
1713606350.4305706,66
1713606350.430581,1514
1713606350.4305835,2962
1713606350.4473767,66
1713606350.4473865,2962
1713606350.472993,66
1713606350.4730027,2962
1713606350.486147,66
1713606350.4898865,66
1713606350.4898946,2266
1713606350.5067813,66
1713606350.517128,66
1713606350.5171595,66
1713606350.5236294,66
1713606350.5454366,66
1713606350.5454493,66
1713606350.613436,66
1713606350.6187894,66
1713606350.618845,66
1713606350.8361547,74
1713606350.8361719,74
1713606350.8457818,66
1713606350.847557,2962
1713606350.8475628,66
1713606350.8542118,2962
1713606350.8542254,66
1713606350.868302,2962
1713606350.8683145,66
1713606350.8823829,2962
1713606350.882394,66
1713606350.8964767,2962
1713606350.896489,66
1713606350.9105587,2962
1713606350.9105678,66
1713606350.9246438,2962
1713606350.924652,66
1713606350.938729,2962
1713606350.9387367,66
1713606350.9528177,2962
1713606350.952826,66
1713606350.966903,2962
1713606350.9669104,66
1713606350.9810092,2962
1713606350.981018,66
1713606350.9952579,1514
1713606350.995265,66
1713606351.0023193,2962
1713606351.0023324,66
1713606351.0162034,2962
1713606351.0162113,66
1713606351.0305943,2962
1713606351.0306017,66
1713606351.0446887,2962
1713606351.0447001,66
1713606351.0587647,2962
1713606351.0587718,66
1713606351.0728543,2962
1713606351.0728629,66
1713606351.0869436,2962
1713606351.086954,66
1713606351.0917025,74
1713606351.1010282,1514
1713606351.1022546,66
1713606351.1069622,74
1713606351.1069756,66
1713606351.1080682,2962
1713606351.1088395,66
1713606351.113731,2962
1713606351.1139078,66
1713606351.1194885,2962
1713606351.1217372,66
1713606351.1221535,2962
1713606351.1316726,2962
1713606351.1362414,2962
1713606351.1420596,66
